Phone_ID,Brand,RAM_GB,Storage_GB,Screen_Size,Price_USD,Battery_mAh,OS,Rating,Quantity_Sold,Sales_Revenue,Profit,Location,month,year
1173,Xiaomi,8,512,6.71,412,4880,Android,4.4,222,91464,22866,Bangalore,October,2020
1174,Xiaomi,4,512,6.48,240,5848,Android,3.7,84,20160,5040,Pune,September,2024
1175,Xiaomi,6,256,6.89,1345,5144,Android,3.1,259,348355,87088.75,Chandigarh,August,2022
1176,OnePlus,4,128,5.77,1450,4981,Android,3.3,347,503150,125787.5,Nagpur,February,2023
1177,OnePlus,16,512,6.12,,5063,iOS,3.3,182,89726,22431.5,Vijayawada,December,2021
1178,Apple,12,1024,6.01,799,5603,Android,4.2,332,265268,,Hyderabad,March,2023
1179,Xiaomi,12,1024,7.46,1490,4977,Android,4.8,247,368030,92007.5,Kolkata,July,2020
1180,Xiaomi,4,64,5.73,740,3375,Android,4.6,495,366300,91575,Kolkata,December,2021
1181,Google,8,256,5.74,,3741,Android,4.1,81,52650,13162.5,Mysore,May,2024
1182,OnePlus,6,128,5.89,,3389,iOS,3.8,185,237540,59385,Lucknow,January,2023
1183,Xiaomi,12,64,6.41,,5667,Android,4.2,297,406890,101722.5,Bangalore,August,2020
1184,Huawei,16,256,5.63,989,4240,Android,3.9,408,403512,100878,Thiruvananthapuram,February,2023
1185,Apple,16,512,7.29,533,3823,Android,3.5,390,207870,51967.5,Ahmedabad,December,2022
1186,Huawei,8,1024,5.66,1090,5367,Android,4.4,195,212550,53137.5,Lucknow,February,2023
1187,Huawei,12,128,7.24,1365,,Android,4.7,383,522795,130698.75,Chennai,May,2023
1188,Apple,4,1024,5.26,243,3417,Android,3.7,192,46656,11664,Surat,September,2020
1189,Huawei,16,512,6.64,343,3606,Android,4.7,283,97069,24267.25,Thiruvananthapuram,November,2023
1190,Xiaomi,8,256,7.27,532,3567,Android,3.9,459,244188,61047,Indore,June,2024
1191,OnePlus,12,512,5.42,1197,3543,Android,3.8,486,,145435.5,Coimbatore,October,2022
1192,Apple,12,512,7.42,254,5278,iOS,3.1,93,23622,5905.5,Lucknow,April,2023
1193,Google,12,1024,6.13,1069,3883,Android,4.4,81,86589,21647.25,Chennai,July,2021
1194,Huawei,12,128,7.36,996,5568,Android,4.6,280,278880,69720,Jaipur,April,2024
1195,Apple,12,512,6.69,524,3702,Android,4.3,77,,10087,Nagpur,August,2020
1196,Samsung,16,1024,5.75,279,4223,Android,3.3,472,131688,32922,Indore,November,2021
1197,Samsung,8,128,5.47,1254,5893,iOS,3.2,209,262086,65521.5,Bangalore,August,2024
1198,OnePlus,12,256,5.76,1184,5720,iOS,4.1,382,452288,113072,Surat,March,2021
1199,Xiaomi,6,256,5.23,1335,4622,Android,3.8,256,,85440,Patna,March,2021
1200,OnePlus,6,64,5.36,757,5068,Android,3.9,67,,12679.75,Patna,June,2024
1201,OnePlus,8,1024,5.26,1064,5635,Android,4.9,152,161728,40432,Chandigarh,May,2022
1202,OnePlus,4,128,6.06,916,5945,Android,4.4,119,109004,,Mumbai,September,2023
1203,OnePlus,4,512,6.99,671,4786,iOS,3.8,168,112728,28182,Chandigarh,January,2023
1204,Google,4,256,5.35,273,4619,iOS,3,188,51324,12831,Kolkata,August,2020
1205,Google,6,128,5.33,788,4457,Android,3.1,209,164692,41173,Coimbatore,May,2020
1206,Apple,4,1024,6.61,763,5418,Android,4.4,281,214403,53600.75,Surat,September,2024
1207,Samsung,16,64,5.49,666,4583,iOS,4.7,197,131202,32800.5,Bangalore,April,2021
1208,OnePlus,12,256,5.24,798,4914,Android,4.4,402,320796,80199,Thiruvananthapuram,March,2024
1209,Apple,6,128,5.42,1191,3077,Android,3.8,473,563343,140835.75,Hyderabad,December,2022
1210,Samsung,8,128,7.31,936,4308,Android,3.1,441,412776,103194,Mysore,July,2024
1211,Huawei,8,128,7.05,1193,3647,Android,4.9,292,348356,87089,Hyderabad,March,2024
1212,Xiaomi,12,1024,5.89,447,5187,Android,5,84,37548,9387,Delhi,June,2024
1213,Google,6,1024,6.64,1343,3552,Android,4.1,374,502282,125570.5,Delhi,November,2023
1214,Huawei,4,1024,6.34,266,3997,Android,3.1,431,114646,28661.5,Delhi,March,2021
1215,Samsung,4,512,6.69,772,3281,Android,4.1,404,311888,77972,Ahmedabad,June,2020
1216,Huawei,16,128,6.71,902,4281,Android,4.8,288,259776,64944,Ahmedabad,October,2020
1217,Xiaomi,16,256,6.57,669,4846,Android,4.4,383,256227,64056.75,Nagpur,November,2022
1218,Samsung,4,1024,5.67,692,4383,Android,4.4,198,137016,,Mysore,June,2022
1219,Huawei,8,1024,5.1,,5487,Android,3.2,160,137920,34480,Indore,January,2023
1220,Google,8,128,6.14,485,,Android,3.2,457,221645,55411.25,Thiruvananthapuram,November,2020
1221,Google,16,1024,7.23,511,4157,Android,3.3,66,33726,8431.5,Nagpur,January,2021
1222,Apple,12,512,6.42,508,5793,Android,4.8,451,229108,57277,Coimbatore,January,2023
1223,Huawei,4,512,7.08,974,3103,Android,4.1,275,267850,66962.5,Nagpur,September,2022
1224,OnePlus,16,1024,7.48,1320,3765,Android,4.6,189,249480,62370,Bhopal,April,2021
1225,Huawei,16,128,5.41,1164,5142,Android,3.2,193,224652,56163,Hyderabad,May,2024
1226,Samsung,4,128,6.73,1336,5776,iOS,4.9,309,412824,103206,Pune,June,2022
1227,Samsung,4,128,6.69,655,4596,iOS,4.6,266,174230,43557.5,Coimbatore,March,2020
1228,Huawei,8,64,7.45,331,3479,Android,3.4,211,69841,17460.25,Thiruvananthapuram,October,2021
1229,Xiaomi,12,1024,7.46,1129,5827,Android,4.7,141,159189,39797.25,Delhi,January,2022
1230,Google,12,128,6.72,1164,5060,Android,3.5,223,259572,64893,Hyderabad,February,2020
1231,Samsung,4,512,5.61,1128,4963,Android,3.4,380,428640,107160,Bhopal,April,2023
1232,Google,6,256,7,320,5648,Android,3.5,254,81280,20320,Pune,November,2022
1233,Samsung,16,256,5.27,1420,5142,iOS,4.8,464,658880,164720,Jaipur,March,2023
1234,Apple,16,128,6.95,833,5340,Android,4.8,202,168266,42066.5,Pune,February,2024
1235,OnePlus,4,256,7.28,1096,5072,Android,3.7,152,166592,41648,Kolkata,January,2020
1236,Samsung,6,256,5.96,971,4295,iOS,4.4,251,243721,60930.25,Ahmedabad,January,2021
1237,Google,8,64,6.58,1262,4528,Android,4.4,329,,103799.5,Pune,July,2023
1238,Apple,4,512,6.08,765,4189,Android,4.6,114,87210,21802.5,Coimbatore,October,2024
1239,Samsung,4,512,6.09,711,3938,Android,3.6,166,118026,29506.5,Mysore,August,2024
1240,Xiaomi,16,64,5.78,1384,3761,Android,4,202,279568,69892,Surat,October,2022
1241,OnePlus,4,64,6.91,,3653,iOS,4.3,205,100040,25010,Chandigarh,December,2023
1242,Samsung,4,256,7.34,399,4669,Android,3.1,213,84987,21246.75,Mumbai,March,2022
1243,Apple,4,1024,7.35,727,5685,Android,3.8,131,95237,23809.25,Hyderabad,November,2024
1244,Xiaomi,16,256,5.44,1116,5538,Android,4.4,55,61380,15345,Thiruvananthapuram,October,2023
1245,Huawei,8,64,7.19,1471,4931,iOS,3.5,371,545741,136435.25,Mysore,November,2021
1246,Apple,8,512,6.84,1441,4126,Android,4.9,116,167156,41789,Coimbatore,October,2023
1247,Apple,4,256,5.63,1310,4925,Android,3.1,287,375970,93992.5,Vijayawada,July,2023
1248,Xiaomi,16,1024,5.17,1305,3574,Android,4.9,121,157905,39476.25,Thiruvananthapuram,January,2020
1249,Apple,8,256,5.67,,5341,Android,3.4,144,185040,46260,Mysore,March,2024
1250,Xiaomi,8,128,7.28,998,5943,iOS,3.1,353,352294,88073.5,Chandigarh,April,2023
1251,Samsung,8,256,6.58,1265,4329,iOS,3.6,375,474375,118593.75,Chandigarh,July,2022
1252,Xiaomi,16,64,6.8,211,4277,Android,4.6,127,26797,6699.25,Pune,July,2020
1253,Xiaomi,16,512,5.64,1032,4203,iOS,4.5,116,,29928,Chandigarh,December,2023
1254,OnePlus,4,512,6.8,1040,3039,Android,3.4,225,234000,58500,Surat,December,2023
1255,Xiaomi,12,64,5.07,842,5823,Android,3.4,370,311540,77885,Patna,January,2022
1256,Xiaomi,8,128,5.94,1338,3519,Android,4.3,221,295698,73924.5,Kolkata,April,2024
1257,Huawei,12,64,6.57,1441,4639,Android,3.9,304,438064,109516,Chennai,October,2024
1258,Samsung,16,256,5.37,305,5593,Android,4.6,112,34160,8540,Kolkata,February,2023
1259,OnePlus,16,64,7.06,890,5283,Android,3,351,312390,78097.5,Pune,December,2021
1260,Huawei,16,64,5.59,727,3462,Android,4.2,452,328604,82151,Pune,December,2024
1261,Google,12,128,6.63,1045,4251,Android,4.5,295,308275,77068.75,Indore,November,2020
1262,Samsung,16,256,6.01,1092,4848,Android,5,241,263172,65793,Lucknow,June,2020
1263,Samsung,4,1024,6.49,586,3482,Android,4.4,378,221508,55377,Mumbai,February,2020
1264,Google,16,1024,5.27,1449,5477,Android,3.5,120,173880,43470,Mysore,June,2021
1265,Xiaomi,6,512,5.04,680,3342,Android,3.2,415,282200,70550,Patna,September,2022
1266,Huawei,12,64,7.27,607,4196,Android,4.3,278,168746,42186.5,Hyderabad,January,2023
1267,Apple,6,512,5.67,1097,4462,Android,4,483,529851,132462.75,Delhi,April,2020
1268,OnePlus,16,128,7.05,910,4202,Android,4.8,112,101920,25480,Thiruvananthapuram,July,2024
1269,Apple,4,1024,7.5,838,4621,Android,4.5,346,289948,72487,Chandigarh,March,2024
1270,Google,8,64,5.53,1244,5180,Android,4,294,365736,91434,Nagpur,October,2023
1271,Samsung,16,128,5.66,,5398,iOS,3.8,56,56784,14196,Lucknow,November,2024
1272,Samsung,4,128,6.66,1117,5553,Android,3.8,442,493714,123428.5,Mysore,December,2023
1273,OnePlus,12,64,7.41,402,5131,Android,3.5,309,124218,31054.5,Nagpur,August,2024
1274,Samsung,6,128,7.29,616,3992,Android,3,138,85008,21252,Mumbai,December,2024
1275,Samsung,6,64,6.26,615,5877,Android,4.1,226,138990,34747.5,Chennai,March,2022
1276,OnePlus,6,64,6.99,284,5908,Android,3.4,253,71852,17963,Indore,January,2022
1277,Huawei,12,256,5.34,366,5390,Android,3.4,183,66978,16744.5,Pune,February,2020
1278,Huawei,4,512,7.44,583,5913,Android,3.3,131,76373,19093.25,Kolkata,September,2023
1279,OnePlus,12,128,7.41,667,4189,Android,3.4,70,46690,11672.5,Chandigarh,October,2020
1280,Google,6,128,5.41,1295,5340,Android,3.1,448,580160,145040,Mysore,July,2023
1281,Samsung,16,256,5.75,1009,4603,Android,4.3,177,,44648.25,Kolkata,April,2020
1282,Samsung,8,256,5.25,1196,4193,Android,3.8,244,291824,72956,Patna,November,2023
1283,Google,12,256,5.68,672,3597,Android,4.1,243,163296,40824,Pune,January,2020
1284,Huawei,12,1024,7.04,1192,3644,iOS,4.3,233,277736,69434,Pune,May,2024
1285,Xiaomi,4,1024,5.95,1481,3447,iOS,4.9,296,,109594,Bangalore,July,2022
1286,Xiaomi,4,1024,5.22,474,5737,Android,3.1,410,194340,48585,Chennai,June,2020
1287,Xiaomi,12,64,5.86,1243,5902,Android,3.8,409,508387,127096.75,Jaipur,October,2022
1288,Huawei,6,128,7.45,689,5549,Android,3.5,373,256997,64249.25,Indore,June,2021
1289,Huawei,8,512,6.57,525,3763,iOS,4,209,109725,27431.25,Nagpur,May,2022
1290,Google,4,64,6.04,728,3734,Android,4.8,243,176904,44226,Mysore,December,2023
1291,Samsung,6,128,5.42,1091,4642,Android,4.4,159,173469,43367.25,Indore,March,2024
1292,Google,16,128,7.47,288,5297,Android,4.3,462,133056,33264,Pune,December,2020
1293,Google,4,256,7.05,685,3600,iOS,3.9,115,,19693.75,Patna,September,2023
1294,Huawei,6,256,5.7,907,5172,Android,4.3,467,423569,105892.25,Patna,October,2022
1295,Xiaomi,6,64,5.18,549,5160,Android,3.1,303,166347,41586.75,Coimbatore,August,2020
1296,Apple,8,256,5.14,1307,3980,iOS,4.2,332,433924,108481,Indore,November,2022
1297,Samsung,8,128,5.3,586,4782,Android,4.1,109,63874,15968.5,Jaipur,February,2020
1298,Huawei,16,256,6.45,286,5197,Android,3.7,167,47762,11940.5,Bangalore,April,2021
1299,Xiaomi,6,1024,7.32,506,5922,Android,3.4,472,238832,59708,Delhi,April,2020
1300,Apple,6,256,6.24,1377,5390,Android,4.6,93,128061,32015.25,Surat,April,2020
1301,Apple,8,128,7.11,639,3579,Android,3.1,259,165501,41375.25,Hyderabad,January,2023
1302,Huawei,4,64,6.11,939,3782,Android,3.1,85,79815,19953.75,Jaipur,April,2022
1303,OnePlus,4,512,6.77,463,5368,iOS,3.9,68,31484,7871,Chandigarh,November,2022
1304,Samsung,12,256,6.83,1176,5869,Android,3.5,140,164640,41160,Nagpur,April,2021
1305,Apple,8,128,5.43,934,3531,Android,4.5,350,326900,81725,Bangalore,March,2023
1306,Huawei,12,512,5.9,620,4512,Android,4.3,261,161820,40455,Mysore,October,2023
1307,Huawei,8,512,6.59,692,5539,Android,4.5,454,314168,78542,Surat,July,2023
1308,Xiaomi,16,1024,5.18,832,3611,Android,3.6,456,379392,94848,Lucknow,January,2023
1309,OnePlus,6,512,5.9,1192,5299,Android,4.5,271,323032,80758,Mumbai,December,2020
1310,Samsung,16,128,6.34,610,5005,Android,4.7,266,162260,40565,Bhopal,August,2021
1311,Google,8,128,7.49,372,4100,Android,3.7,272,101184,25296,Nagpur,May,2020
1312,Xiaomi,6,256,6.19,203,4670,Android,3.7,460,,23345,Chennai,March,2020
1313,Apple,4,256,7.04,1053,4415,Android,4.8,147,154791,38697.75,Kolkata,June,2024
1314,Apple,4,256,6.08,1185,4435,Android,3.1,68,80580,20145,Mumbai,March,2023
1315,Xiaomi,12,512,6.99,1333,5220,iOS,3.7,346,461218,115304.5,Ahmedabad,March,2022
1316,Huawei,8,512,6.49,1260,3874,Android,3.2,75,94500,23625,Mumbai,September,2022
1317,Apple,8,1024,7.22,782,5248,iOS,3.1,77,60214,15053.5,Vijayawada,August,2021
1318,OnePlus,4,256,6.03,1254,3216,iOS,3.2,113,141702,35425.5,Mumbai,May,2021
1319,Samsung,16,64,6.51,580,3375,Android,3.9,373,216340,54085,Delhi,February,2021
1320,OnePlus,6,1024,6.58,1491,4609,Android,4.4,272,405552,101388,Bhopal,June,2022
1321,Apple,16,64,6.04,1234,3010,Android,3.6,129,159186,39796.5,Jaipur,August,2023
1322,Google,16,512,5.36,543,5939,Android,4.7,100,54300,13575,Chandigarh,September,2024
1323,Samsung,4,1024,5.23,365,4613,iOS,3.9,151,55115,,Nagpur,June,2023
1324,Samsung,4,1024,5.04,899,5482,Android,4.9,225,202275,50568.75,Nagpur,April,2022
1325,Xiaomi,4,128,7.18,541,3817,Android,4.9,59,31919,7979.75,Delhi,January,2021
1326,Xiaomi,12,512,5.59,1242,4296,iOS,4.5,286,355212,88803,Mysore,September,2024
1327,Google,16,512,5.53,1179,5978,Android,4.9,472,556488,139122,Nagpur,August,2020
1328,Huawei,8,1024,6.84,1407,3690,Android,4.4,149,209643,52410.75,Thiruvananthapuram,June,2023
1329,Samsung,6,512,5.8,744,4599,iOS,4.8,427,317688,79422,Pune,June,2021
1330,Google,12,1024,6.27,1233,4532,Android,3.5,277,341541,85385.25,Coimbatore,September,2023
1331,Xiaomi,8,128,5.41,,4155,Android,3.7,452,176732,44183,Chandigarh,April,2023
1332,Xiaomi,16,1024,7.4,519,5902,Android,4.5,113,58647,14661.75,Jaipur,May,2023
1333,Samsung,4,512,7.13,779,4947,iOS,3.8,429,334191,83547.75,Vijayawada,January,2024
1334,OnePlus,16,512,7.16,674,3783,Android,4.7,68,45832,11458,Surat,April,2021
1335,Apple,6,1024,6.02,836,5366,Android,4.8,381,318516,79629,Lucknow,March,2021
1336,Xiaomi,12,1024,6.91,626,5891,Android,3.6,367,229742,57435.5,Chennai,February,2024
1337,Huawei,12,1024,5.36,1282,4972,Android,4.6,190,243580,60895,Indore,July,2024
1338,Huawei,6,256,5.02,296,4876,Android,3.3,74,21904,5476,Coimbatore,July,2020
1339,Xiaomi,8,512,5.05,695,5668,Android,3.7,277,192515,48128.75,Bangalore,April,2024
1340,OnePlus,8,512,6.47,860,3784,Android,4,138,118680,29670,Lucknow,November,2023
1341,OnePlus,12,256,6.14,1488,3396,iOS,3.5,141,209808,52452,Thiruvananthapuram,May,2023
1342,Google,12,1024,6.3,208,4081,Android,4.2,91,18928,4732,Hyderabad,September,2021
1343,Huawei,4,128,5.02,656,4503,Android,4.2,422,276832,,Mysore,December,2022
1344,Google,8,1024,6.06,472,5033,Android,3.4,344,162368,40592,Nagpur,September,2021
1345,Huawei,6,1024,6.8,1139,4614,Android,4.6,463,527357,131839.25,Vijayawada,April,2021
1346,Apple,8,256,6.11,1231,3459,iOS,4.3,438,539178,134794.5,Ahmedabad,December,2020
1347,Apple,4,512,6.83,407,5108,Android,3.6,130,52910,13227.5,Mysore,October,2021
1348,Samsung,12,1024,5.58,1346,5416,Android,3.5,451,607046,151761.5,Vijayawada,September,2024
1349,Google,12,512,7.03,1256,5766,iOS,4.8,156,195936,48984,Indore,May,2023
1350,Xiaomi,4,64,6.47,403,3545,Android,4.7,160,64480,16120,Mumbai,April,2021
1351,Google,6,512,5.53,717,5543,iOS,3.5,326,233742,58435.5,Bangalore,May,2021
1352,Xiaomi,12,128,5.59,,3496,Android,3.1,263,,47077,Indore,October,2024
1353,OnePlus,16,128,6.57,642,3504,iOS,4.6,280,179760,44940,Delhi,January,2022
1354,Google,12,1024,7.07,888,4092,Android,4.2,355,315240,78810,Surat,November,2023
1355,OnePlus,16,512,6.04,1049,5208,Android,3.2,170,178330,44582.5,Ahmedabad,August,2024
1356,Apple,4,1024,5.65,1032,4637,Android,4.2,183,188856,47214,Vijayawada,May,2022
1357,Apple,4,256,7.17,538,3717,Android,3.9,355,190990,47747.5,Indore,July,2024
1358,Samsung,12,128,6.67,1359,4592,Android,4.5,257,349263,87315.75,Indore,January,2023
1359,Google,8,1024,6.12,586,4408,Android,3.4,499,292414,73103.5,Vijayawada,November,2020
1360,OnePlus,16,256,6.22,1248,3268,Android,3.9,420,524160,131040,Kolkata,October,2021
1361,Xiaomi,6,1024,5.51,705,4946,Android,3.3,306,215730,53932.5,Patna,November,2020
1362,Apple,12,512,6.57,879,4477,Android,4.9,234,205686,51421.5,Surat,July,2024
1363,Apple,6,512,5.9,889,5746,Android,4.6,335,297815,74453.75,Pune,November,2023
1364,Xiaomi,12,512,7.49,1084,4541,Android,4.5,491,532244,133061,Surat,December,2021
1365,OnePlus,8,512,6.2,1318,3864,Android,4.4,412,543016,135754,Chennai,August,2024
1366,OnePlus,8,64,6.21,822,5397,iOS,3.8,229,188238,47059.5,Surat,June,2023
1367,Google,8,256,6.41,1369,3109,Android,4.8,470,643430,160857.5,Hyderabad,December,2023
1368,Google,8,256,7.29,1092,5454,Android,3.1,97,105924,26481,Patna,July,2023
1369,Huawei,4,512,7,1152,,Android,4.6,136,156672,39168,Lucknow,August,2022
1370,Huawei,4,64,6.13,1454,5098,Android,3.4,434,631036,157759,Patna,June,2022
1371,Samsung,16,512,6.8,983,4499,Android,3.6,68,66844,16711,Hyderabad,December,2021
1372,Apple,6,64,6.47,694,4110,Android,4,95,65930,16482.5,Mumbai,April,2020
1373,Google,12,512,6.23,1261,3595,Android,4.6,435,548535,137133.75,Indore,November,2024
1374,OnePlus,12,128,5.48,946,3978,Android,4.7,105,99330,24832.5,Bangalore,July,2024
1375,Xiaomi,4,128,6.16,636,3730,Android,4.2,278,176808,44202,Lucknow,October,2020
1376,OnePlus,12,1024,5.61,544,3056,Android,3.8,194,105536,26384,Mumbai,January,2024
1377,Apple,4,512,7.29,1383,5785,Android,4.9,141,195003,48750.75,Pune,September,2024
1378,Huawei,16,256,5.84,749,5243,iOS,3.5,131,98119,24529.75,Bangalore,February,2024
1379,OnePlus,6,1024,7.38,1019,4783,Android,4.6,274,279206,69801.5,Bangalore,February,2023
1380,Samsung,16,128,6.33,740,4701,Android,4.2,128,94720,23680,Nagpur,June,2023
1381,Apple,8,512,6.58,343,4286,Android,3.8,199,68257,17064.25,Bangalore,July,2024
1382,Huawei,8,1024,6.36,787,3111,Android,3,410,322670,80667.5,Surat,September,2021
1383,Xiaomi,8,512,5.32,856,5812,Android,3.9,332,284192,71048,Nagpur,December,2020
1384,Huawei,16,128,5.94,,3710,Android,3.6,360,195840,48960,Thiruvananthapuram,December,2023
1385,Samsung,12,1024,5.25,1492,4201,Android,3.2,209,311828,77957,Indore,August,2020
1386,Apple,6,128,6.56,895,3947,Android,3.2,365,326675,81668.75,Lucknow,June,2020
1387,Xiaomi,8,64,6.12,467,3025,Android,3.7,414,193338,48334.5,Surat,December,2022
1388,Samsung,8,128,6.94,368,5457,Android,4.2,205,75440,18860,Bangalore,October,2022
1389,Huawei,8,512,5.55,232,3757,Android,4.7,205,47560,11890,Indore,February,2023
1390,Samsung,6,256,5.41,576,5578,Android,3.4,425,244800,61200,Mumbai,November,2024
1391,Apple,8,128,6.02,1437,4800,Android,3.8,251,360687,90171.75,Chandigarh,February,2021
1392,Google,6,256,7.32,592,4555,Android,3.8,458,271136,67784,Kolkata,January,2023
1393,Samsung,8,64,6.78,688,5796,Android,4,390,268320,67080,Jaipur,May,2022
1394,Samsung,16,1024,6.05,,4841,Android,4.6,391,360111,90027.75,Kolkata,February,2024
1395,Huawei,16,1024,6.29,1145,5293,iOS,4.1,166,190070,47517.5,Ahmedabad,July,2023
1396,Huawei,6,256,5.21,1252,4104,Android,4.7,203,254156,63539,Patna,February,2022
1397,Xiaomi,16,1024,7.46,238,3661,Android,4,413,98294,24573.5,Vijayawada,February,2020
1398,Huawei,6,128,6.67,1396,3908,iOS,4.2,380,530480,132620,Lucknow,August,2023
1399,OnePlus,16,256,5.71,,5443,Android,3.9,168,208320,52080,Patna,November,2022
1400,Apple,16,512,6.46,1279,3521,Android,4.6,248,317192,79298,Mysore,April,2022
1401,Apple,6,128,5.27,425,4856,iOS,4.8,450,191250,47812.5,Nagpur,February,2023
1402,Google,12,128,7.41,266,4759,Android,4.3,312,82992,20748,Mumbai,October,2024
1403,Google,16,128,5.44,1420,5973,Android,4.6,233,330860,82715,Nagpur,May,2023
1404,Apple,8,512,6.62,1034,5311,iOS,3.1,497,513898,128474.5,Patna,January,2022
1405,Google,12,64,5.61,1246,3789,Android,4.8,197,245462,61365.5,Bangalore,August,2023
1406,Xiaomi,6,1024,6.79,1198,4297,Android,3.4,215,,64392.5,Lucknow,June,2022
1407,Huawei,12,256,6.94,436,4729,Android,3.5,124,54064,13516,Bangalore,March,2023
1408,Apple,4,64,6.68,1156,3171,Android,3.1,285,329460,82365,Thiruvananthapuram,May,2022
1409,Google,4,256,6.54,1118,3264,Android,4.9,363,405834,101458.5,Surat,January,2023
1410,Apple,16,1024,7.23,1361,4986,Android,4.7,321,436881,109220.25,Coimbatore,November,2024
1411,OnePlus,16,512,5.2,672,4049,Android,4.8,228,153216,38304,Mumbai,March,2023
1412,Samsung,8,128,5.83,752,4492,Android,4.7,332,249664,62416,Bhopal,January,2022
1413,Huawei,12,128,5.62,894,4885,Android,4,100,89400,22350,Vijayawada,January,2023
1414,Apple,4,512,7.47,1452,3475,Android,4.8,124,180048,45012,Indore,January,2023
1415,Samsung,16,64,5.97,516,5403,Android,4.9,193,99588,24897,Thiruvananthapuram,February,2021
1416,Google,12,64,6.83,797,4049,Android,4,392,312424,78106,Nagpur,March,2021
1417,Samsung,16,256,6.71,967,3033,Android,3.4,237,229179,57294.75,Mysore,August,2024
1418,Huawei,16,512,5.53,1085,5311,Android,4.3,172,186620,46655,Hyderabad,August,2024
1419,Apple,4,64,5.6,760,4161,iOS,5,381,289560,72390,Bhopal,February,2024
1420,OnePlus,4,512,5.7,1424,3815,Android,4.7,300,427200,106800,Indore,December,2024
1421,Google,16,1024,6.03,457,5922,Android,4.7,345,157665,39416.25,Lucknow,January,2021
1422,Apple,6,128,5.59,1401,3753,Android,4.9,372,,130293,Bangalore,January,2023
1423,Huawei,16,128,5.05,956,3565,iOS,4.8,179,171124,42781,Mysore,April,2022
1424,Google,16,128,7.2,322,3461,iOS,4.6,301,96922,24230.5,Jaipur,August,2023
1425,Xiaomi,8,512,7.41,541,,Android,4.4,407,220187,55046.75,Indore,December,2024
1426,Samsung,8,512,5.85,1394,5702,Android,3.5,481,670514,167628.5,Jaipur,October,2021
1427,Huawei,8,256,5.85,1282,3080,Android,4.2,229,293578,73394.5,Vijayawada,December,2024
1428,Xiaomi,6,128,5.02,459,5804,Android,4,457,209763,52440.75,Jaipur,December,2023
1429,Apple,6,256,6.7,294,4937,Android,4.7,398,117012,29253,Surat,March,2022
1430,OnePlus,16,128,7.06,1348,3869,Android,4,159,214332,53583,Nagpur,July,2021
1431,Google,8,256,5.37,240,4430,Android,3.3,387,92880,23220,Pune,June,2023
1432,Samsung,6,256,5.4,453,4069,Android,3,127,57531,14382.75,Patna,April,2024
1433,Google,4,1024,6.98,,3598,Android,4.4,51,10506,2626.5,Patna,July,2023
1434,Apple,16,256,6.54,927,4634,Android,4.1,370,342990,85747.5,Delhi,April,2023
1435,Google,12,512,5.11,268,3806,iOS,3.7,325,,21775,Chennai,December,2023
1436,Samsung,16,256,6.56,1304,4934,Android,3.3,339,442056,110514,Hyderabad,June,2022
1437,Apple,12,128,5.77,,4076,iOS,3.9,346,256386,64096.5,Patna,July,2020
1438,Google,8,256,5.92,1485,3703,Android,3.2,218,323730,80932.5,Kolkata,January,2024
1439,OnePlus,12,64,6.92,288,5523,Android,3.7,289,83232,20808,Coimbatore,April,2022
1440,Huawei,8,128,7.03,1431,5639,Android,3.8,72,,25758,Bhopal,May,2020
1441,Apple,4,64,6,412,5063,iOS,3.9,343,,35329,Patna,June,2021
1442,Huawei,12,128,7.37,1033,3486,Android,3.9,221,228293,57073.25,Indore,April,2020
1443,Apple,16,512,6.02,465,3705,Android,3.5,372,172980,43245,Jaipur,February,2024
1444,OnePlus,8,512,6.93,1111,4525,Android,4.7,367,407737,101934.25,Bhopal,December,2023
1445,Huawei,16,512,6.21,492,4164,Android,3.7,445,218940,54735,Patna,April,2022
1446,Xiaomi,6,64,7.24,1430,3619,Android,3.5,335,479050,119762.5,Thiruvananthapuram,October,2020
1447,Samsung,8,1024,7.27,532,3776,Android,3.4,392,208544,52136,Chennai,August,2021
1448,Xiaomi,12,128,5.22,1300,,Android,3.6,242,314600,78650,Ahmedabad,July,2023
1449,Google,8,512,7.34,1204,5337,Android,3.1,218,262472,65618,Chandigarh,September,2022
1450,OnePlus,16,128,7.06,246,3208,Android,3.1,453,111438,27859.5,Lucknow,December,2023
1451,Xiaomi,4,64,6.98,821,4498,Android,4.2,167,137107,34276.75,Surat,January,2020
1452,Apple,8,1024,5.5,1423,5460,iOS,4.2,55,78265,19566.25,Jaipur,February,2022
1453,Google,12,64,7.01,626,5724,Android,4.1,380,237880,59470,Mumbai,December,2021
1454,Google,6,128,7.13,409,4450,iOS,4.5,181,74029,,Chandigarh,January,2022
1455,Xiaomi,4,1024,5.72,1087,4877,Android,3.1,142,154354,38588.5,Kolkata,March,2020
1456,Xiaomi,6,1024,7.38,353,5711,Android,4.9,300,105900,26475,Bhopal,July,2020
1457,OnePlus,8,64,5.12,614,5337,Android,3.2,59,36226,9056.5,Coimbatore,April,2022
1458,Samsung,16,512,5.37,1380,4291,Android,4.3,100,138000,34500,Pune,November,2024
1459,Xiaomi,16,128,6.34,1484,5198,Android,3.3,398,590632,147658,Chennai,October,2023
1460,Xiaomi,12,256,6.44,1300,4742,Android,4.8,343,445900,111475,Jaipur,December,2023
1461,Huawei,16,256,6.61,968,4278,Android,4,178,172304,43076,Jaipur,July,2024
